-0.5019	0.4960
-0.4826	0.5041
-0.4617	0.5122
-0.4387	0.5202
-0.4208	0.5283
-0.4026	0.5364
-0.3787	0.5445
-0.3579	0.5526
-0.3359	0.5606
-0.3144	0.5687
-0.2959	0.5768
-0.2705	0.5849
-0.2552	0.5930
-0.2334	0.6010
-0.2140	0.6091
-0.1908	0.6172
-0.1725	0.6253
-0.1506	0.6334
-0.1315	0.6414
-0.1090	0.6495
-0.0847	0.6576
-0.0602	0.6657
-0.0377	0.6737
-0.0137	0.6818
0.0141	0.6899
0.0425	0.6980
0.0683	0.7061
0.0942	0.7141
0.1190	0.7222
0.1438	0.7303
0.1654	0.7384
0.1854	0.7465
0.2104	0.7545
0.2345	0.7626
0.2608	0.7707
0.2876	0.7788
0.3197	0.7868
0.3478	0.7949
0.3781	0.8030
0.4075	0.8111
0.4406	0.8192
0.4720	0.8272
0.5026	0.8353
0.5407	0.8434
0.5855	0.8515
0.6201	0.8596
0.6608	0.8676
0.7033	0.8757
0.7465	0.8838
0.7861	0.8919
0.8279	0.8999
0.8291	0.9000
0.8359	0.9011
0.8457	0.9021
0.8513	0.9031
0.8545	0.9041
0.8619	0.9051
0.8657	0.9061
0.8700	0.9071
0.8788	0.9081
0.8847	0.9091
0.8925	0.9102
0.8970	0.9112
0.9051	0.9122
0.9116	0.9132
0.9178	0.9142
0.9221	0.9152
0.9294	0.9162
0.9371	0.9172
0.9438	0.9182
0.9514	0.9192
0.9607	0.9203
0.9678	0.9213
0.9758	0.9223
0.9836	0.9233
0.9935	0.9243
0.9976	0.9253
1.0024	0.9263
1.0068	0.9273
1.0112	0.9283
1.0151	0.9293
1.0245	0.9304
1.0332	0.9314
1.0361	0.9324
1.0448	0.9334
1.0546	0.9344
1.0661	0.9354
1.0721	0.9364
1.0810	0.9374
1.0976	0.9384
1.1083	0.9394
1.1215	0.9405
1.1311	0.9415
1.1390	0.9425
1.1469	0.9435
1.1535	0.9445
1.1607	0.9455
1.1709	0.9465
1.1808	0.9475
1.1950	0.9485
1.2042	0.9495
1.2168	0.9506
1.2225	0.9516
1.2310	0.9526
1.2393	0.9536
1.2453	0.9546
1.2564	0.9556
1.2725	0.9566
1.2848	0.9576
1.2969	0.9586
1.3057	0.9596
1.3130	0.9607
1.3266	0.9617
1.3398	0.9627
1.3474	0.9637
1.3723	0.9647
1.3820	0.9657
1.3913	0.9667
1.4001	0.9677
1.4153	0.9687
1.4318	0.9697
1.4579	0.9708
1.4775	0.9718
1.4892	0.9728
1.5107	0.9738
1.5230	0.9748
1.5353	0.9758
1.5631	0.9768
1.5803	0.9778
1.5945	0.9788
1.6063	0.9798
1.6388	0.9809
1.6698	0.9819
1.6933	0.9829
1.7220	0.9839
1.7605	0.9849
1.7894	0.9859
1.8104	0.9869
1.8391	0.9879
1.8821	0.9889
1.9383	0.9899
2.0107	0.9910
2.0327	0.9920
2.0863	0.9930
2.1423	0.9940
2.2289	0.9950
2.2977	0.9960
2.3667	0.9970
2.5282	0.9980
2.6450	0.9990
3.4040	1.0000

/* 
 ADF test with no intercept
 ADF~p-value
 300 x 2
*/
